8.135709639 253
1570.19196	2487.480067
1578.32767	2026.511658
1586.46338	1512.366927
1594.599089	2453.693148
1602.734799	1896.638164
1610.870509	857.2533064
1619.006218	1154.998097
1627.141928	566.0219437
1635.277637	312.4408227
1643.413347	584.6000172
1651.549057	569.2158313
1659.684766	399.315799
1667.820476	582.7381499
1675.956186	1174.308339
1684.091895	2396.324171
1692.227605	3653.197514
1700.363315	4726.047196
1708.499024	8271.850096
1716.634734	1762.903806
1724.770443	2079.380331
1732.906153	507.7978374
1741.041863	631.2606536
1749.177572	260.8276639
1757.313282	393.5047717
1765.448992	335.6859737
1773.584701	319.774454
1781.720411	596.3308432
1789.856121	360.9369122
1797.99183	634.0580819
1806.12754	366.6801716
1814.263249	976.5103827
1822.398959	1081.33333
1830.534669	1068.030485
1838.670378	2045.663274
1846.806088	2104.227486
1854.941798	2675.971783
1863.077507	9220.285291
1871.213217	5671.684744
1879.348927	1136.14709
1887.484636	1230.911294
1895.620346	258.847501
1903.756056	377.9175986
1911.891765	341.3891205
1920.027475	483.468107
1928.163184	187.1843175
1936.298894	222.5740867
1944.434604	9.64388237
1952.570313	142.661161
1960.706023	8.9988038
1968.841733	125.7616054
1976.977442	25.7076035
1985.113152	92.42077217
1993.248862	11.66845848
2001.384571	149.5639732
2009.520281	44.62403343
2017.65599	69.7430377
2025.7917	18.78001933
2033.92741	79.97775339
2042.063119	23.70783226
2050.198829	60.76658016
2058.334539	5.75936123
