    0.5233   -0.6322    0.5714
    0.6433   -0.5096    0.5714
    0.7352   -0.3647    0.5714
    0.7950   -0.2039    0.5714
    0.8200   -0.0341    0.5714
    0.8091    0.1371    0.5714
    0.7630    0.3023    0.5714
    0.6834    0.4544    0.5714
    0.5740    0.5865    0.5714
    0.4395    0.6931    0.5714
    0.2858    0.7693    0.5714
    0.1196    0.8119    0.5714
   -0.0225    0.8204    0.5714
   -0.1926    0.7978    0.5714
   -0.3542    0.7403    0.5714
   -0.5004    0.6505    0.5714
   -0.6247    0.5322    0.5714
   -0.7217    0.3907    0.5714
   -0.7872    0.2321    0.5714
   -0.8182    0.0634    0.5714
   -0.8135   -0.1082    0.5714
   -0.7733   -0.2749    0.5714
   -0.6992   -0.4297    0.5714
   -0.5946   -0.5657    0.5714
   -0.4640   -0.6769    0.5714
   -0.3131   -0.7586    0.5714
   -0.1485   -0.8071    0.5714
    0.0225   -0.8204    0.5714
    0.1926   -0.7978    0.5714
    0.3542   -0.7403    0.5714
    0.5004   -0.6505    0.5714
    0.6247   -0.5322    0.5714
    0.7217   -0.3907    0.5714
    0.7872   -0.2321    0.5714
    0.8182   -0.0634    0.5714
    0.8135    0.1082    0.5714
    0.7733    0.2749    0.5714
    0.6992    0.4297    0.5714
    0.5946    0.5657    0.5714
    0.4640    0.6769    0.5714
    0.3131    0.7586    0.5714
    0.1485    0.8071    0.5714
    0.0068    0.8206    0.5714
   -0.1639    0.8041    0.5714
   -0.3276    0.7525    0.5714
   -0.4768    0.6679    0.5714
   -0.6053    0.5542    0.5714
   -0.7073    0.4162    0.5714
   -0.7784    0.2601    0.5714
   -0.8154    0.0926    0.5714
   -0.8169   -0.0790    0.5714
   -0.7826   -0.2471    0.5714
   -0.7141   -0.4044    0.5714
   -0.6144   -0.5440    0.5714
   -0.4879   -0.6599    0.5714
   -0.3400   -0.7469    0.5714
   -0.1773   -0.8013    0.5714
   -0.0068   -0.8206    0.5714
    0.1639   -0.8041    0.5714
    0.3276   -0.7525    0.5714
    0.4768   -0.6679    0.5714
    0.6053   -0.5542    0.5714
    0.7073   -0.4162    0.5714
    0.7784   -0.2601    0.5714
    0.8154   -0.0926    0.5714
    0.8169    0.0790    0.5714
    0.7826    0.2471    0.5714
    0.7141    0.4044    0.5714
    0.6144    0.5440    0.5714
    0.4879    0.6599    0.5714
    0.3400    0.7469    0.5714
    0.1773    0.8013    0.5714
    0.0361    0.8199    0.5714
   -0.1351    0.8095    0.5714
   -0.3005    0.7637    0.5714
   -0.4527    0.6845    0.5714
   -0.5851    0.5755    0.5714
   -0.6920    0.4412    0.5714
   -0.7686    0.2877    0.5714
   -0.8116    0.1217    0.5714
   -0.8192   -0.0497    0.5714
   -0.7909   -0.2190    0.5714
   -0.7281   -0.3786    0.5714
   -0.6335   -0.5217    0.5714
   -0.5112   -0.6420    0.5714
   -0.3665   -0.7343    0.5714
   -0.2058   -0.7944    0.5714
   -0.0361   -0.8199    0.5714
    0.1351   -0.8095    0.5714
    0.3005   -0.7637    0.5714
    0.4527   -0.6845    0.5714
    0.5851   -0.5755    0.5714
    0.6920   -0.4412    0.5714
    0.7686   -0.2877    0.5714
    0.8116   -0.1217    0.5714
    0.8192    0.0497    0.5714
    0.7909    0.2190    0.5714
    0.7281    0.3786    0.5714
    0.6335    0.5217    0.5714
    0.5112    0.6420    0.5714
    0.3665    0.7343    0.5714
    0.2058    0.7944    0.5714
    0.0653    0.8181    0.5714
   -0.1062    0.8138    0.5714
   -0.2730    0.7739    0.5714
   -0.4280    0.7002    0.5714
   -0.5642    0.5960    0.5714
   -0.6758    0.4656    0.5714
   -0.7578    0.3149    0.5714
   -0.8068    0.1505    0.5714
   -0.8204   -0.0205    0.5714
   -0.7982   -0.1907    0.5714
   -0.7411   -0.3525    0.5714
   -0.6517   -0.4988    0.5714
   -0.5337   -0.6234    0.5714
   -0.3924   -0.7208    0.5714
   -0.2340   -0.7866    0.5714
   -0.0653   -0.8181    0.5714
    0.1062   -0.8138    0.5714
    0.2730   -0.7739    0.5714
    0.4280   -0.7002    0.5714
    0.5642   -0.5960    0.5714
    0.6758   -0.4656    0.5714
    0.7578   -0.3149    0.5714
    0.8068   -0.1505    0.5714
    0.8204    0.0205    0.5714
    0.7982    0.1907    0.5714
    0.7411    0.3525    0.5714
    0.6517    0.4988    0.5714
    0.5337    0.6234    0.5714
    0.3924    0.7208    0.5714
    0.2340    0.7866    0.5714
   -0.0773    0.8170    0.5714
   -0.2454    0.7831    0.5714
   -0.4029    0.7150    0.5714
   -0.5427    0.6156    0.5714
   -0.6589    0.4893    0.5714
   -0.7462    0.3416    0.5714
   -0.8009    0.1790    0.5714
   -0.8206    0.0086    0.5714
   -0.8045   -0.1622    0.5714
   -0.7532   -0.3260    0.5714
   -0.6689   -0.4754    0.5714
   -0.5555   -0.6041    0.5714
   -0.4177   -0.7064    0.5714
   -0.2617   -0.7778    0.5714
   -0.0943   -0.8152    0.5714
    0.0773   -0.8170    0.5714
    0.2454   -0.7831    0.5714
    0.4029   -0.7150    0.5714
    0.5427   -0.6156    0.5714
    0.6589   -0.4893    0.5714
    0.7462   -0.3416    0.5714
    0.8009   -0.1790    0.5714
    0.8206   -0.0086    0.5714
    0.8045    0.1622    0.5714
    0.7532    0.3260    0.5714
    0.6689    0.4754    0.5714
    0.5555    0.6041    0.5714
    0.4177    0.7064    0.5714
    0.2617    0.7778    0.5714
    0.0943    0.8152    0.5714
   -0.0482    0.8193    0.5714
   -0.2175    0.7913    0.5714
   -0.3772    0.7288    0.5714
   -0.5205    0.6345    0.5714
   -0.6411    0.5124    0.5714
   -0.7336    0.3679    0.5714
   -0.7940    0.2074    0.5714
   -0.8198    0.0377    0.5714
   -0.8097   -0.1335    0.5714
   -0.7643   -0.2990    0.5714
   -0.6854   -0.4513    0.5714
   -0.5766   -0.5840    0.5714
   -0.4426   -0.6911    0.5714
   -0.2892   -0.7680    0.5714
   -0.1232   -0.8114    0.5714
    0.0482   -0.8193    0.5714
    0.2175   -0.7913    0.5714
    0.3772   -0.7288    0.5714
    0.5205   -0.6345    0.5714
    0.6411   -0.5124    0.5714
    0.7336   -0.3679    0.5714
    0.7940   -0.2074    0.5714
    0.8198   -0.0377    0.5714
    0.8097    0.1335    0.5714
    0.7643    0.2990    0.5714
    0.6854    0.4513    0.5714
    0.5766    0.5840    0.5714
    0.4426    0.6911    0.5714
    0.2892    0.7680    0.5714
    0.1232    0.8114    0.5714
   -0.0189    0.8205    0.5714
   -0.1891    0.7986    0.5714
   -0.3510    0.7418    0.5714
   -0.4975    0.6527    0.5714
   -0.6224    0.5350    0.5714
   -0.7200    0.3939    0.5714
   -0.7861    0.2356    0.5714
   -0.8179    0.0670    0.5714
   -0.8140   -0.1046    0.5714
   -0.7745   -0.2715    0.5714
   -0.7011   -0.4266    0.5714
   -0.5971   -0.5630    0.5714
   -0.4670   -0.6749    0.5714
   -0.3164   -0.7572    0.5714
   -0.1521   -0.8065    0.5714
    0.0189   -0.8205    0.5714
    0.1891   -0.7986    0.5714
    0.3510   -0.7418    0.5714
    0.4975   -0.6527    0.5714
    0.6224   -0.5350    0.5714
    0.7200   -0.3939    0.5714
    0.7861   -0.2356    0.5714
    0.8179   -0.0670    0.5714
    0.8140    0.1046    0.5714
    0.7745    0.2715    0.5714
    0.7011    0.4266    0.5714
    0.5971    0.5630    0.5714
    0.4670    0.6749    0.5714
    0.3164    0.7572    0.5714
    0.1521    0.8065    0.5714
    0.0105    0.8206    0.5714
   -0.1604    0.8049    0.5714
   -0.3242    0.7539    0.5714
   -0.4739    0.6700    0.5714
   -0.6028    0.5569    0.5714
   -0.7054    0.4194    0.5714
   -0.7772    0.2635    0.5714
   -0.8150    0.0962    0.5714
   -0.8172   -0.0754    0.5714
   -0.7837   -0.2436    0.5714
   -0.7159   -0.4013    0.5714
   -0.6168   -0.5413    0.5714
   -0.4908   -0.6577    0.5714
   -0.3433   -0.7454    0.5714
   -0.1808   -0.8005    0.5714
   -0.0105   -0.8206    0.5714
    0.1604   -0.8049    0.5714
    0.3242   -0.7539    0.5714
    0.4739   -0.6700    0.5714
    0.6028   -0.5569    0.5714
    0.7054   -0.4194    0.5714
    0.7772   -0.2635    0.5714
    0.8150   -0.0962    0.5714
    0.8172    0.0754    0.5714
    0.7837    0.2436    0.5714
    0.7159    0.4013    0.5714
    0.6168    0.5413    0.5714
    0.4908    0.6577    0.5714
    0.3433    0.7454    0.5714
    0.1808    0.8005    0.5714
    0.0398    0.8197    0.5714
   -0.1315    0.8101    0.5714
   -0.2971    0.7650    0.5714
   -0.4496    0.6865    0.5714
   -0.5826    0.5780    0.5714
   -0.6900    0.4443    0.5714
   -0.7673    0.2911    0.5714
   -0.8111    0.1252    0.5714
   -0.8194   -0.0461    0.5714
   -0.7919   -0.2155    0.5714
   -0.7298   -0.3754    0.5714
   -0.6358   -0.5189    0.5714
   -0.5140   -0.6398    0.5714
   -0.3697   -0.7327    0.5714
   -0.2093   -0.7935    0.5714
   -0.0398   -0.8197    0.5714
    0.1315   -0.8101    0.5714
    0.2971   -0.7650    0.5714
    0.4496   -0.6865    0.5714
    0.5826   -0.5780    0.5714
    0.6900   -0.4443    0.5714
    0.7673   -0.2911    0.5714
    0.8111   -0.1252    0.5714
    0.8194    0.0461    0.5714
    0.7919    0.2155    0.5714
    0.7298    0.3754    0.5714
    0.6358    0.5189    0.5714
    0.5140    0.6398    0.5714
    0.3697    0.7327    0.5714
    0.2093    0.7935    0.5714
    0.0689    0.8178    0.5714
   -0.1026    0.8142    0.5714
   -0.2696    0.7751    0.5714
   -0.4249    0.7021    0.5714
   -0.5616    0.5984    0.5714
   -0.6737    0.4686    0.5714
   -0.7564    0.3183    0.5714
   -0.8061    0.1540    0.5714
   -0.8205   -0.0169    0.5714
   -0.7991   -0.1871    0.5714
   -0.7427   -0.3492    0.5714
   -0.6539   -0.4960    0.5714
   -0.5364   -0.6211    0.5714
   -0.3956   -0.7190    0.5714
   -0.2375   -0.7856    0.5714
   -0.0689   -0.8178    0.5714
    0.1026   -0.8142    0.5714
    0.2696   -0.7751    0.5714
    0.4249   -0.7021    0.5714
    0.5616   -0.5984    0.5714
    0.6737   -0.4686    0.5714
    0.7564   -0.3183    0.5714
    0.8061   -0.1540    0.5714
    0.8205    0.0169    0.5714
    0.7991    0.1871    0.5714
    0.7427    0.3492    0.5714
    0.6539    0.4960    0.5714
    0.5364    0.6211    0.5714
    0.3956    0.7190    0.5714
    0.2375    0.7856    0.5714
   -0.0737    0.8174    0.5714
   -0.2420    0.7842    0.5714
   -0.3998    0.7167    0.5714
   -0.5400    0.6180    0.5714
   -0.6567    0.4922    0.5714
   -0.7447    0.3449    0.5714
   -0.8001    0.1825    0.5714
   -0.8206    0.0122    0.5714
   -0.8052   -0.1587    0.5714
   -0.7546   -0.3227    0.5714
   -0.6710   -0.4725    0.5714
   -0.5581   -0.6017    0.5714
   -0.4208   -0.7046    0.5714
   -0.2651   -0.7767    0.5714
   -0.0979   -0.8148    0.5714
    0.0737   -0.8174    0.5714
    0.2420   -0.7842    0.5714
    0.3998   -0.7167    0.5714
    0.5400   -0.6180    0.5714
    0.6567   -0.4922    0.5714
    0.7447   -0.3449    0.5714
    0.8001   -0.1825    0.5714
    0.8206   -0.0122    0.5714
    0.8052    0.1587    0.5714
    0.7546    0.3227    0.5714
    0.6710    0.4725    0.5714
    0.5581    0.6017    0.5714
    0.4208    0.7046    0.5714
    0.2651    0.7767    0.5714
    0.0979    0.8148    0.5714
   -0.0446    0.8195    0.5714
   -0.2140    0.7923    0.5714
   -0.3740    0.7305    0.5714
   -0.5177    0.6368    0.5714
   -0.6388    0.5152    0.5714
   -0.7320    0.3711    0.5714
   -0.7931    0.2108    0.5714
   -0.8196    0.0413    0.5714
   -0.8103   -0.1300    0.5714
   -0.7656   -0.2956    0.5714
   -0.6874   -0.4483    0.5714
   -0.5792   -0.5814    0.5714
   -0.4456   -0.6892    0.5714
   -0.2926   -0.7667    0.5714
   -0.1268   -0.8108    0.5714
    0.0446   -0.8195    0.5714
    0.2140   -0.7923    0.5714
    0.3740   -0.7305    0.5714
    0.5177   -0.6368    0.5714
    0.6388   -0.5152    0.5714
    0.7320   -0.3711    0.5714
    0.7931   -0.2108    0.5714
    0.8196   -0.0413    0.5714
    0.8103    0.1300    0.5714
    0.7656    0.2956    0.5714
    0.6874    0.4483    0.5714
    0.5792    0.5814    0.5714
    0.4456    0.6892    0.5714
    0.2926    0.7667    0.5714
    0.1268    0.8108    0.5714
   -0.0153    0.8205    0.5714
   -0.1855    0.7994    0.5714
   -0.3477    0.7434    0.5714
   -0.4947    0.6549    0.5714
   -0.6200    0.5377    0.5714
   -0.7182    0.3970    0.5714
   -0.7851    0.2390    0.5714
   -0.8176    0.0706    0.5714
   -0.8144   -0.1010    0.5714
   -0.7757   -0.2681    0.5714
   -0.7030   -0.4235    0.5714
   -0.5996   -0.5604    0.5714
   -0.4699   -0.6728    0.5714
   -0.3198   -0.7558    0.5714
   -0.1557   -0.8058    0.5714
    0.0153   -0.8205    0.5714
    0.1855   -0.7994    0.5714
    0.3477   -0.7434    0.5714
    0.4947   -0.6549    0.5714
    0.6200   -0.5377    0.5714
    0.7182   -0.3970    0.5714
    0.7851   -0.2390    0.5714
    0.8176   -0.0706    0.5714
    0.8144    0.1010    0.5714
    0.7757    0.2681    0.5714
    0.7030    0.4235    0.5714
    0.5996    0.5604    0.5714
    0.4699    0.6728    0.5714
    0.3198    0.7558    0.5714
    0.1557    0.8058    0.5714
    0.0141    0.8206    0.5714
   -0.1568    0.8056    0.5714
   -0.3209    0.7553    0.5714
   -0.4709    0.6721    0.5714
   -0.6004    0.5595    0.5714
   -0.7036    0.4225    0.5714
   -0.7760    0.2670    0.5714
   -0.8146    0.0998    0.5714
   -0.8175   -0.0718    0.5714
   -0.7847   -0.2402    0.5714
   -0.7177   -0.3981    0.5714
   -0.6192   -0.5386    0.5714
   -0.4937   -0.6556    0.5714
   -0.3466   -0.7439    0.5714
   -0.1844   -0.7997    0.5714
   -0.0141   -0.8206    0.5714
    0.1568   -0.8056    0.5714
    0.3209   -0.7553    0.5714
    0.4709   -0.6721    0.5714
    0.6004   -0.5595    0.5714
    0.7036   -0.4225    0.5714
    0.7760   -0.2670    0.5714
    0.8146   -0.0998    0.5714
    0.8175    0.0718    0.5714
    0.7847    0.2402    0.5714
    0.7177    0.3981    0.5714
    0.6192    0.5386    0.5714
    0.4937    0.6556    0.5714
    0.3466    0.7439    0.5714
    0.1844    0.7997    0.5714
    0.0434    0.8195    0.5714
   -0.1280    0.8106    0.5714
   -0.2937    0.7663    0.5714
   -0.4466    0.6885    0.5714
   -0.5800    0.5806    0.5714
   -0.6880    0.4473    0.5714
   -0.7660    0.2945    0.5714
   -0.8105    0.1288    0.5714
   -0.8196   -0.0425    0.5714
   -0.7928   -0.2120    0.5714
   -0.7314   -0.3722    0.5714
   -0.6381   -0.5161    0.5714
   -0.5168   -0.6375    0.5714
   -0.3730   -0.7310    0.5714
   -0.2128   -0.7926    0.5714
   -0.0434   -0.8195    0.5714
    0.1280   -0.8106    0.5714
    0.2937   -0.7663    0.5714
    0.4466   -0.6885    0.5714
    0.5800   -0.5806    0.5714
    0.6880   -0.4473    0.5714
    0.7660   -0.2945    0.5714
    0.8105   -0.1288    0.5714
    0.8196    0.0425    0.5714
    0.7928    0.2120    0.5714
    0.7314    0.3722    0.5714
    0.6381    0.5161    0.5714
    0.5168    0.6375    0.5714
    0.3730    0.7310    0.5714
    0.2128    0.7926    0.5714
    0.0725    0.8175    0.5714
   -0.0990    0.8147    0.5714
   -0.2662    0.7763    0.5714
   -0.4218    0.7040    0.5714
   -0.5590    0.6009    0.5714
   -0.6717    0.4715    0.5714
   -0.7550    0.3216    0.5714
   -0.8054    0.1576    0.5714
   -0.8206   -0.0133    0.5714
   -0.7999   -0.1836    0.5714
   -0.7442   -0.3459    0.5714
   -0.6560   -0.4931    0.5714
   -0.5392   -0.6187    0.5714
   -0.3987   -0.7173    0.5714
   -0.2409   -0.7845    0.5714
   -0.0725   -0.8175    0.5714
    0.0990   -0.8147    0.5714
    0.2662   -0.7763    0.5714
    0.4218   -0.7040    0.5714
    0.5590   -0.6009    0.5714
    0.6717   -0.4715    0.5714
    0.7550   -0.3216    0.5714
    0.8054   -0.1576    0.5714
    0.8206    0.0133    0.5714
    0.7999    0.1836    0.5714
    0.7442    0.3459    0.5714
    0.6560    0.4931    0.5714
    0.5392    0.6187    0.5714
    0.3987    0.7173    0.5714
    0.2409    0.7845    0.5714
   -0.0701    0.8177    0.5714
   -0.2386    0.7852    0.5714
   -0.3966    0.7185    0.5714
   -0.5373    0.6203    0.5714
   -0.6546    0.4950    0.5714
   -0.7432    0.3481    0.5714
   -0.7993    0.1860    0.5714
   -0.8205    0.0158    0.5714
   -0.8059   -0.1552    0.5714
   -0.7560   -0.3193    0.5714
   -0.6731   -0.4695    0.5714
   -0.5608   -0.5992    0.5714
   -0.4239   -0.7027    0.5714
   -0.2685   -0.7755    0.5714
   -0.1014   -0.8144    0.5714
    0.0701   -0.8177    0.5714
    0.2386   -0.7852    0.5714
    0.3966   -0.7185    0.5714
    0.5373   -0.6203    0.5714
    0.6546   -0.4950    0.5714
    0.7432   -0.3481    0.5714
    0.7993   -0.1860    0.5714
    0.8205   -0.0158    0.5714
    0.8059    0.1552    0.5714
    0.7560    0.3193    0.5714
    0.6731    0.4695    0.5714
    0.5608    0.5992    0.5714
    0.4239    0.7027    0.5714
    0.2685    0.7755    0.5714
    0.1014    0.8144    0.5714
   -0.0409    0.8197    0.5714
   -0.2105    0.7932    0.5714
   -0.3708    0.7321    0.5714
   -0.5149    0.6390    0.5714
   -0.6365    0.5180    0.5714
   -0.7303    0.3744    0.5714
   -0.7922    0.2143    0.5714
   -0.8194    0.0450    0.5714
   -0.8109   -0.1264    0.5714
   -0.7669   -0.2922    0.5714
   -0.6894   -0.4453    0.5714
   -0.5817   -0.5789    0.5714
   -0.4487   -0.6872    0.5714
   -0.2960   -0.7654    0.5714
   -0.1304   -0.8103    0.5714
    0.0409   -0.8197    0.5714
    0.2105   -0.7932    0.5714
    0.3708   -0.7321    0.5714
    0.5149   -0.6390    0.5714
    0.6365   -0.5180    0.5714
    0.7303   -0.3744    0.5714
    0.7922   -0.2143    0.5714
    0.8194   -0.0450    0.5714
    0.8109    0.1264    0.5714
    0.7669    0.2922    0.5714
    0.6894    0.4453    0.5714
    0.5817    0.5789    0.5714
    0.4487    0.6872    0.5714
    0.2960    0.7654    0.5714
    0.1304    0.8103    0.5714
   -0.0116    0.8206    0.5714
   -0.1820    0.8002    0.5714
   -0.3444    0.7449    0.5714
   -0.4918    0.6570    0.5714
   -0.6176    0.5404    0.5714
   -0.7165    0.4002    0.5714
   -0.7840    0.2425    0.5714
   -0.8173    0.0742    0.5714
   -0.8149   -0.0974    0.5714
   -0.7768   -0.2646    0.5714
   -0.7048   -0.4204    0.5714
   -0.6020   -0.5577    0.5714
   -0.4729   -0.6707    0.5714
   -0.3231   -0.7544    0.5714
   -0.1592   -0.8051    0.5714
    0.0116   -0.8206    0.5714
    0.1820   -0.8002    0.5714
    0.3444   -0.7449    0.5714
    0.4918   -0.6570    0.5714
    0.6176   -0.5404    0.5714
    0.7165   -0.4002    0.5714
    0.7840   -0.2425    0.5714
    0.8173   -0.0742    0.5714
    0.8149    0.0974    0.5714
    0.7768    0.2646    0.5714
    0.7048    0.4204    0.5714
    0.6020    0.5577    0.5714
    0.4729    0.6707    0.5714
    0.3231    0.7544    0.5714
    0.1592    0.8051    0.5714
    0.0177    0.8205    0.5714
   -0.1533    0.8062    0.5714
   -0.3175    0.7568    0.5714
   -0.4679    0.6742    0.5714
   -0.5979    0.5622    0.5714
   -0.7017    0.4256    0.5714
   -0.7749    0.2704    0.5714
   -0.8141    0.1034    0.5714
   -0.8178   -0.0682    0.5714
   -0.7858   -0.2367    0.5714
   -0.7194   -0.3949    0.5714
   -0.6216   -0.5359    0.5714
   -0.4966   -0.6534    0.5714
   -0.3499   -0.7423    0.5714
   -0.1879   -0.7989    0.5714
   -0.0177   -0.8205    0.5714
    0.1533   -0.8062    0.5714
    0.3175   -0.7568    0.5714
    0.4679   -0.6742    0.5714
    0.5979   -0.5622    0.5714
    0.7017   -0.4256    0.5714
    0.7749   -0.2704    0.5714
    0.8141   -0.1034    0.5714
    0.8178    0.0682    0.5714
    0.7858    0.2367    0.5714
    0.7194    0.3949    0.5714
    0.6216    0.5359    0.5714
    0.4966    0.6534    0.5714
    0.3499    0.7423    0.5714
    0.1879    0.7989    0.5714
    0.0470    0.8193    0.5714
   -0.1244    0.8112    0.5714
   -0.2903    0.7676    0.5714
   -0.4436    0.6905    0.5714
   -0.5774    0.5832    0.5714
   -0.6861    0.4504    0.5714
   -0.7647    0.2979    0.5714
   -0.8099    0.1324    0.5714
   -0.8198   -0.0389    0.5714
   -0.7938   -0.2085    0.5714
   -0.7331   -0.3690    0.5714
   -0.6403   -0.5133    0.5714
   -0.5196   -0.6352    0.5714
   -0.3762   -0.7294    0.5714
   -0.2163   -0.7917    0.5714
   -0.0470   -0.8193    0.5714
    0.1244   -0.8112    0.5714
    0.2903   -0.7676    0.5714
    0.4436   -0.6905    0.5714
    0.5774   -0.5832    0.5714
    0.6861   -0.4504    0.5714
    0.7647   -0.2979    0.5714
    0.8099   -0.1324    0.5714
    0.8198    0.0389    0.5714
    0.7938    0.2085    0.5714
    0.7331    0.3690    0.5714
    0.6403    0.5133    0.5714
    0.5196    0.6352    0.5714
    0.3762    0.7294    0.5714
    0.2163    0.7917    0.5714
    0.0761    0.8171    0.5714
   -0.0954    0.8151    0.5714
   -0.2628    0.7775    0.5714
   -0.4187    0.7058    0.5714
   -0.5563    0.6033    0.5714
   -0.6696    0.4745    0.5714
   -0.7536    0.3249    0.5714
   -0.8047    0.1611    0.5714
   -0.8206   -0.0097    0.5714
   -0.8007   -0.1801    0.5714
   -0.7457   -0.3427    0.5714
   -0.6582   -0.4902    0.5714
   -0.5419   -0.6163    0.5714
   -0.4019   -0.7155    0.5714
   -0.2443   -0.7835    0.5714
   -0.0761   -0.8171    0.5714
    0.0954   -0.8151    0.5714
    0.2628   -0.7775    0.5714
    0.4187   -0.7058    0.5714
    0.5563   -0.6033    0.5714
    0.6696   -0.4745    0.5714
    0.7536   -0.3249    0.5714
    0.8047   -0.1611    0.5714
    0.8206    0.0097    0.5714
    0.8007    0.1801    0.5714
    0.7457    0.3427    0.5714
    0.6582    0.4902    0.5714
    0.5419    0.6163    0.5714
    0.4019    0.7155    0.5714
    0.2443    0.7835    0.5714
   -0.0665    0.8180    0.5714
   -0.2351    0.7863    0.5714
   -0.3935    0.7202    0.5714
   -0.5346    0.6227    0.5714
   -0.6524    0.4979    0.5714
   -0.7416    0.3514    0.5714
   -0.7985    0.1895    0.5714
   -0.8204    0.0194    0.5714
   -0.8065   -0.1516    0.5714
   -0.7574   -0.3160    0.5714
   -0.6751   -0.4666    0.5714
   -0.5634   -0.5968    0.5714
   -0.4270   -0.7008    0.5714
   -0.2720   -0.7743    0.5714
   -0.1050   -0.8139    0.5714
